epoch	loss	acc	val_loss	val_acc
0	5.509050558407047	0.01582488391997068	4.991897847355203	0.008715422508525956
1	4.997896844850698	0.022837107932805946	9.567448440759911	0.01326259948855302
2	4.500542674936255	0.052496920309139744	3.8979609005376217	0.08980674501727277
3	4.063686568104666	0.09447550460149765	4.192475705762938	0.09094353925892691
4	3.675950377674043	0.1402444802447031	3.44376660287719	0.18226600976187246
5	3.275285768834243	0.20269117787117463	3.3462582299455454	0.1852974613119861
6	2.9669091876147538	0.2560409361984248	3.2909699700555373	0.22129594545646253
7	2.6919781713477584	0.31175968924156583	2.6006383823598593	0.3429329288123276
8	2.4279356979481093	0.36785748138096075	2.3830517037613186	0.3887836307840575
9	2.2073718084381233	0.4200701222598897	2.4983046858904263	0.3652898825199688
10	2.0062017315972374	0.4695347295172981	2.1718485945325408	0.43122394882670495
11	1.8002194953192967	0.5191888561929265	1.7635426432763865	0.5399772637538179
12	1.6641891123750792	0.5560504120695052	2.2487345644360737	0.43008715415732707
13	1.518187214116581	0.591680091031522	1.6443969815370936	0.5653656676168829
14	1.3957322937023648	0.6219084618340779	1.5786337996577169	0.5956801827905214
15	1.2707321118102033	0.6504311571186282	1.3943470328447718	0.6388783634002573
16	1.1473646302432412	0.6817966452890196	1.5717378254413785	0.5998484271861876
17	1.0491336822329025	0.7104141003688139	1.147780562088588	0.6979916638928682
18	0.9855647152050585	0.7266180233786843	1.3118811714780199	0.6604774533324551
19	0.906287082137626	0.7463280583607307	1.1152954192584372	0.7195907537347216
20	0.8400763803428466	0.7646166964254142	1.4914071777635742	0.6206896544044873
21	0.7782116738199838	0.7823367764190013	1.056908927346866	0.7286851091247565
22	0.7368596374598836	0.7900123187210801	1.067705803542663	0.7328533527750822
23	0.6903963931180918	0.8008149342944495	0.9179216513312103	0.7620310722403836
24	0.6437783530455884	0.8155974603474202	0.9899722465559947	0.7612732100459652
25	0.601984085104064	0.8269686346696608	0.8560352495964298	0.7843880262642297
26	0.5664397238340805	0.8372026912908266	0.9750829651844506	0.7506631301541634
27	0.5399485511835362	0.8434568367489681	1.3072564970502893	0.6832133379340307
28	0.4989752632051376	0.8550175307520665	0.8661264134383916	0.7787040556954271
29	0.48748292829666634	0.8558703686042634	1.2257923401409407	0.7127699888127462
30	0.45480625370515076	0.8685681796589022	0.9295014152702123	0.7764304668987371
31	0.42954686417078547	0.8727376104745438	0.8386299773661103	0.7942402439616132
32	0.41998074164686977	0.8788022364495117	0.8116299703790637	0.7995452849013013
33	0.3965030983648153	0.8803183931112855	0.9315834906391232	0.7824933695133639
34	0.36456044410107136	0.892542405116279	0.9340568019748412	0.7639257297365898
35	0.3736522064399439	0.8871410972731131	0.9024457502834903	0.776809397273192
36	0.35625063319076555	0.8923528855540318	0.8297914603344642	0.7976506250109714
37	0.33478265494675835	0.8998389084011776	0.9263877483333951	0.7923455860588576
38	0.3141703098873996	0.9048611771537378	0.9600001387679247	0.7733990162238338
39	0.3113229938771367	0.9059035344947562	0.8700934614634686	0.7965138321258932
40	0.30425241647439466	0.9105467641115257	0.7772063620843053	0.8090185683620116
41	0.2924710031449484	0.9105467642696731	0.8491119188808862	0.8010610076187686
42	0.27144960512496347	0.918032786840061	1.008292683872051	0.780598713394908
43	0.2724156834994923	0.9179380269770395	0.7944930071585014	0.8128078812313333
44	0.2527888100214799	0.9240026532683024	0.8698699845198024	0.8006820760020797
45	0.24731687483692197	0.9263716479065316	0.7977669408213871	0.8135657440581616
46	0.2498636136069226	0.9253292903678288	0.7868028680182353	0.8207654409130309
47	0.24629551894086624	0.9233393348653904	0.8419926951400436	0.8158393322224416
