epoch	loss	acc	val_loss	val_acc
0	4.575227118827201	0.01661036036036036	4.411907864762498	0.031156156212091446
1	4.344120641370435	0.04269894894894895	4.111917573052484	0.08671171202494933
2	3.858232681457703	0.11120495495495496	3.4755035291562923	0.18956456487780218
3	3.3463548826383755	0.19369369369369369	2.9744231393029383	0.27590090054291505
4	2.9504863292247325	0.27233483483483484	2.610208133319477	0.38100600690097064
5	2.6177191956265196	0.33783783783783783	2.4008779697590046	0.4057807829286959
6	2.3055925856123456	0.40202702702702703	2.0474160848795115	0.4932432439592149
7	2.087529179570195	0.45579954954954954	1.9806242647829715	0.510135135493121
8	1.89099219969443	0.49971846846846846	1.7294595928879473	0.5818318341587398
9	1.7083924196145914	0.5445758258258259	1.607820958346576	0.6178678689418254
10	1.5710325634873308	0.5807995495495496	1.5370388467748601	0.613738738022767
11	1.4298656112080939	0.609984984984985	1.4662538612927045	0.6396396407135972
12	1.3542166969797633	0.6270645645645646	1.3375383891142882	0.6726726730306585
13	1.2725088574864842	0.6453641141141141	1.288180186941817	0.6835585616014384
14	1.1425077635962684	0.6775525525525525	1.2516202582969322	0.6854354388363011
15	1.1130564230698365	0.6857169669669669	1.1788038120971427	0.7094594619653605
16	1.0220483375025224	0.7080518018018018	1.1550959459654204	0.7117117127856692
17	0.9640618415924164	0.7271021021021021	1.136297591634699	0.7135885914524754
18	0.9507611571131526	0.7260698198198198	1.1397575512304678	0.7207207246585651
19	0.8819556551294642	0.7492492492492493	1.1050092103603009	0.7312312314102242
20	0.8540631208691869	0.7563813813813813	1.0235787959428162	0.7484984992144702
21	0.7964708439938657	0.7679241741741741	1.0613245555946418	0.7436186193345903
22	0.7614150500154352	0.7774024024024024	1.0413760805989172	0.745120120299113
23	0.7575291515112639	0.7773085585585585	0.9741783557353435	0.7653903921803197
24	0.7441568784527592	0.7835960960960962	1.0181918328588788	0.7545045061154408
25	0.6663616365856595	0.7986111111111112	1.0066052941946655	0.7605105140903691
26	0.6564168291048961	0.8053678678678678	0.9992532300519513	0.7593843856373349
27	0.6732857255069343	0.806493993993994	1.0316701508141137	0.7451201199411271
28	0.638166057812917	0.8097785285285285	0.9458402042632347	0.7762762775292268
29	0.6062987210514309	0.8184121621621622	0.9601137686420131	0.7781531540481178
30	0.561398702519792	0.8344594594594594	1.024297742335288	0.7612612648411198
31	0.5730497414643342	0.8314564564564565	0.9471444091997347	0.7830330344649764
32	0.5675141886547879	0.8315503003003003	1.2052183276540167	0.7233483508542493
33	0.5610486186660446	0.8322072072072072	0.937739952727481	0.7822822826402681
34	0.49379810323944323	0.8490052552552553	1.0079812473720975	0.7785285321083871
35	0.5027515052317141	0.8487237237237237	0.9887202584349716	0.7687687705586981
36	0.4977015435874641	0.849756006006006	1.0236657870424402	0.7717717726667364
37	0.4916856258928597	0.849756006006006	0.9693777809987913	0.781156159020043
38	0.49659490835917247	0.8503190690690691	0.9240075729272745	0.7927927927927928
39	0.46577775012981426	0.8585773273273273	0.9323409255202468	0.7957957972277392
40	0.48228578470848704	0.8560435435435435	0.9935775596100289	0.7811561586620571
41	0.4447614570279737	0.8681493993993994	1.005093937879568	0.7721471460731896
42	0.42948527370129264	0.870777027027027	0.9869093660477761	0.7864114135593265
43	0.4414010549092794	0.8669294294294294	0.9874686630996498	0.7781531549430825
44	0.45684288339213924	0.8615803303303303	0.9329453137543824	0.7946696728915423
45	0.41814043079768576	0.8782845345345346	0.9489882321687074	0.8010510514090369
46	0.41256497258896585	0.87378003003003	0.9141778856426388	0.7957957961537816
47	0.4071204847580678	0.8751876876876877	0.925606227135873	0.800300303522173
48	0.4034663230270237	0.8780968468468469	0.9695580889870813	0.7901651701769671
49	0.4339754889319251	0.870213963963964	0.9063801180135023	0.7972972976552831
50	0.4067373311555421	0.8788475975975976	0.9716140896350414	0.794669671459599
51	0.3756879799000852	0.884009009009009	0.97536282657503	0.7950450482669177
52	0.407461412318118	0.8771584084084084	1.1494012893857182	0.7597597624446537
53	0.38909359808798666	0.8810998498498499	0.9834387438433306	0.8044294306823799
54	0.35784531677807413	0.8916103603603603	1.0027595670731575	0.7867867866077939
55	0.39124419452907805	0.8833521021021021	1.0154134989142776	0.7946696703856414
56	0.37119302395227793	0.8897334834834835	0.915982639467394	0.8160660664240519
57	0.37242004481163826	0.8890765765765766	0.9908534975739213	0.797297298013269
58	0.3573931489620839	0.8904842342342343	0.8923950354616206	0.8100600632819327
59	0.3560002963016699	0.8929241741741741	1.0056634736848664	0.7972972976552831
60	0.36445243902750557	0.8884196696696697	0.9535905407355713	0.8059309327208602
61	0.3480141773238196	0.8966779279279279	1.0583063551971503	0.7890390393970249
62	0.38165901659487245	0.8871996996996997	0.9439756902488502	0.8055555573454848
63	0.3432290686501397	0.8989301801801802	0.8844116867125571	0.8051801848339963
64	0.3324370297404739	0.900243993993994	0.9233909931268778	0.8003003006582862
65	0.3253933846413552	0.9049361861861862	0.9534189382472912	0.8040540535170753
66	0.34249544913346347	0.8967717717717718	0.9646569281011015	0.7942942960842235
67	0.34467254350851245	0.899024024024024	0.9653662835155521	0.8051801819701094
68	0.3016885080495038	0.9069069069069069	0.9536266194449531	0.8108108111687967
69	0.29859327607684666	0.9101914414414415	1.0030998396085906	0.8059309321838815
70	0.3070993022517757	0.9096283783783784	1.0583476365149558	0.7939189214248199
71	0.3342775962911211	0.8995870870870871	1.0637429465760697	0.7935435439015294
72	0.32145275278492375	0.9070007507507507	1.0149088952992413	0.7976726751785737
73	0.32682670460448965	0.9015578078078078	0.9297058099025005	0.8108108117057754
74	0.299236708217197	0.9113175675675675	0.9726771474242568	0.8040540563809621
75	0.30245109264915054	0.9102852852852853	0.9961841870714594	0.8108108129587259
76	0.28998814402399836	0.9137575075075075	1.030276985676797	0.7924174201023113
77	0.3052541044381288	0.9080330330330331	1.0526346643049795	0.7969219231748724
78	0.29512870338586	0.9087837837837838	0.9538250339997781	0.8115615638884696
79	0.31895437004329924	0.9018393393393394	0.974279540079134	0.807807809955723
80	0.3120392446403389	0.9101914414414415	1.0206297729108427	0.8040540576339126
81	0.3093612503719043	0.9085960960960962	1.0126737673003394	0.8018018016228089
82	0.3081215335442139	0.9089714714714715	0.9875375089702664	0.8078078101347158
83	0.32363014912104104	0.9085022522522522	0.9710355862840876	0.808933936260842
84	0.2987589274977778	0.9118806306306306	1.0853843613787815	0.7942942946522802
85	0.3055348485797733	0.9085022522522522	1.0259270766475894	0.8029279272119563
86	0.31910650347088193	0.9048423423423423	1.0145741190996256	0.8149399401189329
87	0.3000063097870744	0.9123498498498499	0.9923244972486753	0.8115615642464554
88	0.3023343429909096	0.9123498498498499	1.0592293669511605	0.8025525523735596
