epoch	loss	acc	val_loss	val_acc
0	2.5568505125292114	0.09778597790101798	2.3309062811721293	0.08856088599375693
1	2.4335540616644264	0.11623616247159528	2.303225577097537	0.14760147639966098
2	2.2818844661501503	0.15498154992546984	2.215368805776223	0.1070110701107011
3	2.235650637053036	0.17343173448230068	2.1904863792151983	0.12915129170536555
4	2.204717734643014	0.17619926199261993	2.1564145140982203	0.15129151310757957
5	2.127191266450495	0.2047970484103664	2.1109443678627153	0.18450184600819522
6	2.0050001478723054	0.2869003694435767	1.958603253663686	0.35055350572750577
7	1.855279951957759	0.34686346863468637	1.7447458043749482	0.4095940979204495
8	1.6643697291722597	0.42527675254758435	1.5965041630382468	0.4686346883263535
9	1.531255150193218	0.47693727025246707	1.4359409633157878	0.5313653154126833
10	1.4201604748124126	0.5156826568265682	1.308337002662715	0.5904059058185873
11	1.1996858876569685	0.604243542875311	1.1165913998860715	0.6494464962244914
12	1.1618654721337491	0.6060885617653822	1.201130671254823	0.60516605320012
13	1.0134786864488328	0.6771217723174289	1.031041533744643	0.6494464957846047
14	0.8677238459076828	0.7167896674567923	0.9479008957028829	0.6900369047678705
15	0.8412852828353093	0.7177121788813179	0.8460318314193359	0.7416974211530932
16	0.7508099923714501	0.7481549819897022	0.9893689212763881	0.6900369047678705
17	0.7722048840839485	0.7629151304709515	0.8860238874090554	0.6974169754894017
18	0.6241325179589191	0.8090405912856774	0.7049754123406217	0.7822878272770956
19	0.5320172309875488	0.832103320153437	0.693649585836488	0.7749077534763575
20	0.5265558314719323	0.8191881925417488	0.7502995883406748	0.7490774949538311
21	0.48747485084287356	0.8523985253048999	0.6785834728571761	0.7712177134967818
22	0.544674470195911	0.8228782309817212	0.8890211533796304	0.7380073813934608
23	0.4710536636549608	0.8440959413992962	0.6405313142551268	0.7601476027956748
24	0.4368755993368001	0.8551660523203466	0.5865769287317002	0.7822878268372089
25	0.3619337924292167	0.8902214026539088	0.7259879607116164	0.7970479746586282
26	0.3746422031048919	0.8782287836074829	0.5753107363447492	0.8228782331811546
27	0.3368734567807609	0.8929889307690723	0.5139128354642664	0.8081180853597353
28	0.25666649909037065	0.9215867163070454	0.5674821457299799	0.8228782327412679
29	0.2467574013115295	0.9206642068620098	0.4968959354826445	0.8523985275043333
30	0.26115113034899384	0.9197416982967476	0.47022697604450353	0.8523985275043333
31	0.25578334454680723	0.9215867176267054	0.4232210472940959	0.85239852794422
32	0.2116420968432268	0.944649447814125	0.5266258583517532	0.8265682692017502
33	0.2900178072032453	0.9003690041299236	0.5142437101950065	0.8450184539235386
34	0.19518609262480507	0.9446494469343516	0.4613313589148856	0.8597786013050713
35	0.16859056643894238	0.9483394842746073	0.5083974450276787	0.8302583065420059
36	0.17807572508210184	0.948339484714494	0.363403898983424	0.8892988967279667
37	0.14927277315366752	0.9612546129860121	0.39836001671108373	0.8745387491264907
38	0.15662380112713115	0.9511070115099973	0.4312581925814442	0.8560885646246457
39	0.13078580169880083	0.9612546125461254	0.40634179643159424	0.8892988965080233
40	0.11638361460278394	0.9732472329122114	0.37856790907268595	0.8856088596076543
41	0.10151711334491569	0.9723247232472325	0.3560796867217525	0.878228786246803
42	0.10514225720039592	0.9649446498863812	0.3477632709094959	0.8856088598275976
43	0.0954095526045099	0.9750922513623959	0.4262523118310309	0.8892988965080233
44	0.1026693945716228	0.9760147601476015	0.34052543963453424	0.8929889334083924
45	0.07348566906478572	0.9843173431734318	0.356363666673428	0.870848712446065
46	0.07353225784768037	0.9806273067129494	0.4090022537101239	0.8671586753257526
47	0.062466213541497166	0.9870848717284818	0.35328048500627607	0.8856088598275976
48	0.05487761023794593	0.9861623616236163	0.3791420305786977	0.8856088598275976
49	0.06291642889545412	0.988929889298893	0.3522731404462864	0.9040590443294426
50	0.0647474039084797	0.9815498159380417	0.399574406582491	0.9003690074290737
51	0.06298118153401407	0.9833948339483395	0.34114881602160607	0.9114391179102374
52	0.066100429702289	0.9824723251631339	0.4048038611112925	0.881918823147172
53	0.0739820630897895	0.9880073800738007	0.37221864613659705	0.9077490810098683
54	0.049814091534852105	0.9907749077490775	0.3463432752558226	0.9151291548106063
55	0.05314724306778714	0.9889298897387797	0.34863562007671794	0.8966789705287046
56	0.03970687275553102	0.9953874543144254	0.4345253782958562	0.8597786017449579
57	0.06379642930033022	0.9824723247232472	0.3171102194548533	0.9003690074290737
58	0.03182098831005422	0.9972324723247232	0.304023015103217	0.9188191919309187
59	0.02377719441738076	0.996309963099631	0.421150168369617	0.8966789705287046
60	0.07025372135243292	0.9732472333520981	0.36889231303961073	0.8892988965080233
61	0.07666116767318926	0.981549815498155	0.4649576213746933	0.8450184539235386
62	0.06600172204615005	0.985239852398524	0.5374336357046318	0.8671586751058092
63	0.12070235302087566	0.9630996318760833	0.5020074883950153	0.856088564844589
64	0.08925682704936974	0.9732472324723247	0.34837365920253344	0.9040590443294426
65	0.04313078838850739	0.9916974169741697	0.34748603574024356	0.9114391181301806
66	0.03877034695386007	0.992619926199262	0.3620375188074429	0.9003690072091303
